customer_id,num_channels_used,late_night_txn_count,late_night_ratio,weekend_txn_count,activity_span_days,unique_countries,unique_provinces,unique_cities,geo_diversity_score,near_threshold_count,avg_txn_per_active_day,unique_merchant_categories,txn_to_income_ratio,label
IND_00573,6,7,0.17073170731707318,9,359,3,4,5,43,0,1.1388888888888888,5,0.9496519305829433,0
IND_00574,7,11,0.20754716981132076,7,361,2,4,5,33,0,1.0392156862745099,5,0.5449856649298708,0
IND_00575,6,7,0.1320754716981132,12,368,3,4,5,43,0,1.1041666666666667,5,0.6601068093402572,0
IND_00576,7,14,0.2692307692307692,20,351,4,4,5,53,0,1.0196078431372548,5,0.8668195953811025,0
IND_00577,7,11,0.2558139534883721,12,353,4,4,5,53,0,1.1025641025641026,3,0.6125769170985416,0
IND_00578,7,16,0.32,15,358,3,4,5,43,0,1.0869565217391304,5,0.48019876262049,0
IND_00579,7,10,0.2222222222222222,12,356,3,4,5,43,0,1.0975609756097562,4,0.32590646497042386,0
IND_00580,7,12,0.1935483870967742,13,363,3,4,5,43,0,1.1272727272727272,4,3.273809059211871,0
IND_00581,7,15,0.32608695652173914,11,354,4,4,5,53,0,1.0222222222222221,5,0.2055565927871001,0
IND_00582,7,10,0.21739130434782608,17,353,2,4,5,33,0,1.069767441860465,5,0.574762348302152,0
IND_00583,7,9,0.15789473684210525,16,364,4,4,5,53,0,1.14,5,1.8167238934856889,0
IND_00584,6,7,0.14,15,362,4,4,5,53,0,1.0416666666666667,5,0.8663086470530557,0
IND_00585,7,12,0.3,11,342,3,4,5,43,0,1.0,5,0.9034319555450574,0
IND_00586,7,8,0.21052631578947367,9,349,1,4,5,23,0,1.0,4,0.07586198601370972,1
IND_00587,7,9,0.16981132075471697,15,359,3,4,5,43,0,1.0392156862745099,4,1.759806375576079,0
IND_00588,7,6,0.1935483870967742,9,357,3,4,5,43,0,1.0,4,0.46166402583406146,0
IND_00589,7,10,0.2702702702702703,11,341,3,4,5,43,0,1.0277777777777777,5,0.8110921153556817,0
IND_00590,7,15,0.3488372093023256,12,355,2,4,5,33,0,1.075,5,0.5391696753605202,0
IND_00591,7,13,0.26,16,364,4,4,5,53,0,1.0204081632653061,5,1.0041718953808936,0
IND_00592,7,18,0.35294117647058826,13,349,3,4,5,43,0,1.0408163265306123,5,0.6665042698333468,0
IND_00593,7,15,0.234375,23,366,4,4,5,53,0,1.032258064516129,5,0.1208764640261152,0
IND_00594,7,11,0.2558139534883721,13,346,3,4,5,43,0,1.075,4,0.6775334908649892,0
IND_00595,7,12,0.2553191489361702,17,347,3,4,5,43,0,1.0444444444444445,5,0.5721552001877452,0
IND_00596,7,5,0.125,12,353,3,4,5,43,0,1.0526315789473684,5,0.7062886177105077,0
IND_00597,7,18,0.3157894736842105,16,353,4,4,5,53,0,1.0754716981132075,5,0.2607270105489047,0
IND_00598,7,12,0.26666666666666666,12,336,3,4,5,43,0,1.0227272727272727,4,0.6745936549163981,0
IND_00599,5,9,0.24324324324324326,8,325,3,3,5,41,0,1.0,5,0.7945238121221105,1
IND_00600,7,15,0.29411764705882354,14,337,3,4,5,43,0,1.108695652173913,5,0.541401405512269,0
IND_00601,7,13,0.2549019607843137,7,356,3,4,5,43,0,1.0625,5,1.3831821756179643,0
IND_00602,7,13,0.24528301886792453,14,363,2,4,5,33,0,1.1041666666666667,4,0.838281917193214,1
IND_00603,7,10,0.20408163265306123,15,351,3,4,5,43,0,1.0888888888888888,5,0.21423790744891813,0
IND_00604,6,14,0.3181818181818182,10,354,3,4,5,43,0,1.0232558139534884,4,0.6110347669250258,1
IND_00605,7,16,0.2857142857142857,18,348,4,4,5,53,0,1.037037037037037,5,0.14286838358726095,0
IND_00606,7,17,0.2361111111111111,13,362,2,4,5,33,0,1.180327868852459,5,0.6025259812180668,0
IND_00607,6,12,0.2553191489361702,17,340,2,4,5,33,0,1.0681818181818181,5,1.374439975758288,0
IND_00608,6,11,0.2619047619047619,15,360,3,4,5,43,0,1.0769230769230769,5,0.2230253570066662,0
IND_00609,7,12,0.24,17,355,4,4,5,53,0,1.0638297872340425,5,0.8099086425599524,0
IND_00610,5,10,0.2564102564102564,15,305,2,4,5,33,0,1.054054054054054,5,0.2496384047522085,0
IND_00611,6,11,0.2037037037037037,20,347,3,4,5,43,0,1.0588235294117647,5,0.5451621695566327,0
IND_00612,7,16,0.2711864406779661,17,360,3,4,5,43,0,1.0727272727272728,5,1.0464234601033835,0
IND_00613,7,7,0.14583333333333334,12,340,1,4,5,23,0,1.0666666666666667,5,0.9422879470194504,0
IND_00614,6,10,0.23255813953488372,12,335,3,4,5,43,0,1.075,5,1.6312037827240655,0
IND_00615,7,9,0.1836734693877551,14,353,2,4,5,33,0,1.0208333333333333,5,1.4215258662471466,0
IND_00616,7,14,0.34146341463414637,9,346,3,4,5,43,0,1.0789473684210527,5,2.4742431023154086,0
IND_00617,7,15,0.2727272727272727,19,328,3,4,5,43,0,1.0576923076923077,5,1.766658280230092,0
IND_00618,7,8,0.17391304347826086,12,352,2,4,5,33,0,1.069767441860465,5,0.18328205297101233,0
IND_00619,7,9,0.18,18,343,3,4,5,43,0,1.0638297872340425,5,0.3117672523452567,0
IND_00620,7,14,0.2916666666666667,7,358,3,4,5,43,0,1.0666666666666667,5,0.5019740569506942,0
IND_00621,7,8,0.18604651162790697,8,353,3,4,5,43,0,1.1025641025641026,4,0.3047556746435366,0
IND_00622,7,12,0.23076923076923078,12,358,4,4,5,53,0,1.0612244897959184,5,2.00200207350964,1
IND_00623,7,12,0.2222222222222222,17,363,4,4,5,53,0,1.0384615384615385,4,1.9034167655799283,0
IND_00624,7,10,0.25,11,356,3,4,5,43,0,1.1111111111111112,5,0.40087710936085,0
IND_00625,7,10,0.19607843137254902,18,342,2,4,5,33,0,1.0625,5,0.6509437862128913,0
IND_00626,7,7,0.18421052631578946,10,357,4,4,5,53,0,1.027027027027027,5,0.5894604753280256,1
IND_00627,7,8,0.18604651162790697,13,353,2,4,5,33,0,1.048780487804878,4,0.4974690527283542,0
IND_00628,6,15,0.3333333333333333,15,360,2,4,5,33,0,1.0227272727272727,5,0.48275987085495803,0
IND_00629,6,12,0.24489795918367346,18,358,3,4,5,43,0,1.0425531914893618,5,0.7579853072568912,0
IND_00630,7,7,0.15555555555555556,19,369,3,4,4,42,0,1.0465116279069768,5,0.5232678225066356,0
IND_00631,7,11,0.2391304347826087,9,322,3,4,5,43,0,1.0222222222222221,4,0.2552278854595644,0
IND_00632,7,16,0.26229508196721313,14,353,3,4,5,43,0,1.1090909090909091,5,0.6054299636489058,0
IND_00633,7,12,0.3157894736842105,13,355,2,4,5,33,0,1.0857142857142856,4,0.6231375375223736,0
IND_00634,7,12,0.25,14,358,3,4,5,43,0,1.0434782608695652,5,0.3447594454987633,0
IND_00635,6,11,0.28205128205128205,15,365,3,4,5,43,0,1.0263157894736843,5,0.13126568346061285,0
IND_00636,7,12,0.2727272727272727,14,356,2,4,5,33,0,1.0476190476190477,5,1.2364788186415725,0
IND_00637,7,9,0.15,16,358,2,4,5,33,0,1.0526315789473684,5,2.089683176670663,0
IND_00638,7,12,0.25,11,359,3,4,5,43,0,1.0434782608695652,5,0.6234215926134427,0
IND_00639,7,12,0.24489795918367346,10,362,4,4,5,53,0,1.1136363636363635,5,0.7192993070621657,0
IND_00640,7,14,0.2978723404255319,12,365,3,4,5,43,0,1.0930232558139534,5,0.2765896361101521,0
IND_00641,6,15,0.39473684210526316,11,359,2,4,5,33,0,1.027027027027027,3,0.9909019113346161,0
IND_00642,7,14,0.2978723404255319,16,362,2,4,5,33,0,1.0444444444444445,4,2.7537893760564933,0
IND_00643,7,12,0.27906976744186046,9,346,3,4,5,43,0,1.0238095238095237,5,0.36951882607939035,1
IND_00644,7,20,0.37735849056603776,14,345,3,4,5,43,0,1.06,5,0.2329931646778248,0
IND_00645,7,12,0.2608695652173913,17,358,4,4,5,53,0,1.2105263157894737,5,1.0964970179530598,0
IND_00646,6,8,0.16326530612244897,13,355,4,4,5,53,0,1.065217391304348,5,0.33366986932299864,0
IND_00647,7,15,0.29411764705882354,13,360,2,4,5,33,0,1.0408163265306123,5,1.0790303592401684,0
IND_00648,7,9,0.17307692307692307,18,352,3,4,5,43,0,1.0612244897959184,5,1.0985992539503224,1
IND_00649,7,9,0.20454545454545456,12,360,3,4,5,43,0,1.0232558139534884,5,0.3636939322701338,0
IND_00650,7,17,0.3333333333333333,15,360,3,4,5,43,0,1.0851063829787233,5,0.6845207207138305,0
IND_00651,7,13,0.29545454545454547,11,330,4,4,5,53,0,1.1,4,3.3282364138853158,0
IND_00652,6,14,0.2692307692307692,13,332,2,4,4,32,0,1.0833333333333333,5,0.5218590590418528,0
IND_00653,6,14,0.25925925925925924,13,341,3,4,5,43,0,1.08,5,1.627421256980442,0
IND_00654,7,12,0.20689655172413793,14,348,3,4,5,43,0,1.0740740740740742,5,1.0059374879694947,0
IND_00655,7,13,0.25,15,342,2,4,5,33,0,1.0612244897959184,5,0.4026286491345476,0
IND_00656,7,14,0.2978723404255319,17,353,2,4,5,33,0,1.0444444444444445,5,0.5458432849641962,0
IND_00657,7,12,0.22641509433962265,15,364,3,4,5,43,0,1.1041666666666667,5,0.6671248870664465,0
IND_00658,6,12,0.21052631578947367,13,346,3,4,5,43,0,1.0754716981132075,4,1.8192754885866544,0
IND_00659,7,10,0.19230769230769232,11,342,2,4,5,33,0,1.1818181818181819,5,1.1911402402411406,0
IND_00660,7,16,0.2909090909090909,18,357,4,4,5,53,0,1.0784313725490196,5,1.4019127902840933,0
IND_00661,6,17,0.38636363636363635,12,357,3,4,5,43,0,1.0476190476190477,5,0.254967400824572,0
IND_00662,7,11,0.24444444444444444,9,370,4,4,5,53,0,1.0465116279069768,5,0.5092948492093935,0
IND_00663,6,17,0.3269230769230769,21,353,3,4,5,43,0,1.0833333333333333,4,0.5028468437197151,0
IND_00664,7,15,0.24193548387096775,20,349,3,4,5,43,0,1.0508474576271187,5,0.42734418420271575,0
IND_00665,7,14,0.24561403508771928,13,356,3,4,5,43,0,1.14,5,0.07919072449644313,0
IND_00666,7,12,0.2727272727272727,11,369,4,4,5,53,0,1.0232558139534884,5,2.818566103328456,0
IND_00667,6,14,0.2916666666666667,16,355,4,4,5,53,0,1.0212765957446808,5,0.40134559710655876,1
IND_00668,7,5,0.1282051282051282,13,332,4,4,5,53,0,1.0833333333333333,5,0.25724720857897004,0
IND_00669,7,11,0.1864406779661017,18,349,4,4,5,53,0,1.0172413793103448,4,0.8975795967410741,0
IND_00670,7,11,0.25,14,339,3,4,5,43,0,1.0731707317073171,5,0.24083615055512148,0
IND_00671,7,14,0.25,22,366,3,4,5,43,0,1.037037037037037,5,0.364576542467181,0
IND_00672,7,16,0.38095238095238093,10,353,2,4,5,33,0,1.0769230769230769,4,0.2826316504530243,0
IND_00673,7,14,0.2857142857142857,12,339,4,4,5,53,0,1.0888888888888888,4,0.7290768536296471,0
IND_00674,6,13,0.24528301886792453,19,347,3,4,5,43,0,1.06,5,0.34380684328743905,0
IND_00675,7,14,0.2857142857142857,17,362,3,4,5,43,0,1.065217391304348,5,1.3903554316059341,0
IND_00676,6,15,0.3488372093023256,16,363,3,4,5,43,0,1.048780487804878,4,0.7069193587666915,0
IND_00677,7,10,0.2127659574468085,16,358,3,4,5,43,0,1.0444444444444445,5,0.2895796307182898,1
IND_00678,6,13,0.24074074074074073,20,353,3,4,5,43,0,1.0588235294117647,5,1.2341121064576028,0
IND_00679,7,10,0.24390243902439024,12,346,2,4,5,33,0,1.1081081081081081,5,0.18274862803809028,0
IND_00680,7,16,0.24615384615384617,17,353,3,4,4,42,0,1.0,4,0.9143162509861456,0
IND_00681,6,12,0.24,14,337,2,4,5,33,0,1.0638297872340425,4,0.40179988757506613,0
IND_00682,6,7,0.1794871794871795,16,347,2,4,5,33,0,1.054054054054054,5,0.5597375781124718,0
IND_00683,7,16,0.32653061224489793,16,346,3,4,5,43,0,1.0208333333333333,5,0.4651681551199889,0
IND_00684,7,17,0.2833333333333333,17,355,3,4,5,43,0,1.0714285714285714,4,3.2509273376687586,0
IND_00685,7,12,0.25,9,342,4,4,5,53,0,1.0666666666666667,5,1.9813844662079123,0
IND_00686,7,8,0.14814814814814814,13,357,2,4,5,33,0,1.1020408163265305,5,1.3961150159629818,0
IND_00687,7,11,0.21153846153846154,17,335,2,4,5,33,0,1.0196078431372548,4,0.35907186057232376,1
IND_00688,7,20,0.38461538461538464,14,331,3,4,5,43,0,1.04,4,1.5760422194335473,0
IND_00689,7,7,0.1794871794871795,12,349,3,4,5,43,0,1.0,5,0.7189485372987033,0
IND_00690,7,14,0.2978723404255319,19,361,4,4,5,53,0,1.119047619047619,5,0.36605889412930165,0
IND_00691,7,14,0.2153846153846154,15,332,2,4,5,33,0,1.0483870967741935,5,0.6493925950282544,0
IND_00692,7,18,0.32142857142857145,20,346,3,4,5,43,0,1.12,5,0.38699692822511345,0
IND_00693,6,10,0.18518518518518517,16,358,2,4,5,33,0,1.0384615384615385,5,1.0143684112520535,0
IND_00694,7,10,0.2857142857142857,16,355,3,4,4,42,0,1.0294117647058822,4,2.187551193984123,0
IND_00695,7,13,0.22807017543859648,22,358,4,4,5,53,0,1.0363636363636364,5,0.233444117869453,0
IND_00696,7,5,0.11363636363636363,12,358,3,4,5,43,0,1.0232558139534884,5,0.7648569156715002,0
IND_00697,7,15,0.2830188679245283,11,347,4,4,5,53,0,1.0392156862745099,5,0.8296728657411532,0
IND_00698,7,13,0.2765957446808511,12,362,3,4,5,43,0,1.0681818181818181,5,0.6260920444158903,0
IND_00699,7,9,0.1875,15,336,4,4,5,53,0,1.0909090909090908,4,0.6448407882383155,0
IND_00700,7,8,0.16666666666666666,15,346,3,4,5,43,0,1.0909090909090908,5,1.7722361982146657,0
IND_00701,6,22,0.36666666666666664,17,337,3,4,5,43,0,1.0344827586206897,5,0.5022747522527555,0
IND_00702,5,11,0.22916666666666666,15,360,2,4,5,33,0,1.0434782608695652,5,0.7046403534819903,0
IND_00703,7,9,0.16666666666666666,19,368,3,4,5,43,0,1.0588235294117647,5,0.29056163864261925,0
IND_00704,7,13,0.30952380952380953,10,332,2,4,5,33,0,1.05,4,0.6853342243678351,0
IND_00705,7,8,0.20512820512820512,6,363,3,4,5,43,0,1.0263157894736843,5,0.8369473764765237,0
IND_00706,7,10,0.21739130434782608,17,354,4,4,5,53,0,1.069767441860465,4,1.4858236457160139,1
IND_00707,7,7,0.18421052631578946,8,340,2,4,5,33,0,1.027027027027027,5,2.301505552009634,0
IND_00708,7,17,0.40476190476190477,10,359,3,4,5,43,0,1.105263157894737,4,2.234379037592532,0
IND_00709,7,12,0.2033898305084746,18,367,4,4,5,53,0,1.1132075471698113,5,1.2018965227145304,0
IND_00710,6,8,0.1951219512195122,8,363,2,4,5,33,0,1.025,4,1.2773231776857235,0
IND_00711,7,16,0.26229508196721313,19,347,4,4,5,53,0,1.0892857142857142,5,0.7632690444929778,0
IND_00712,5,11,0.3142857142857143,7,365,3,4,5,43,0,1.0606060606060606,5,0.7213167082602027,0
IND_00713,7,9,0.1836734693877551,16,346,3,4,5,43,0,1.0425531914893618,5,0.331399350020038,1
IND_00714,6,9,0.2,17,354,4,4,5,53,0,1.0465116279069768,5,0.7689899374879864,0
IND_00715,7,16,0.2962962962962963,11,360,3,4,5,43,0,1.0384615384615385,5,3.159175800545351,0
IND_00716,7,12,0.24,17,360,3,4,5,43,0,1.0638297872340425,5,0.7791853844668519,0
IND_00717,7,13,0.30952380952380953,12,366,4,4,5,53,0,1.024390243902439,5,0.915348486878725,0
IND_00718,7,12,0.21818181818181817,17,357,3,4,5,43,0,1.0576923076923077,4,0.7682181064519711,0
IND_00719,5,16,0.3137254901960784,14,362,3,4,5,43,0,1.186046511627907,5,0.56217385185493,0
IND_00720,7,16,0.32,13,362,2,4,5,33,0,1.0416666666666667,5,1.0105800424589177,0
IND_00721,7,9,0.21428571428571427,14,358,3,4,4,42,0,1.024390243902439,3,0.6577659142155438,1
IND_00722,7,16,0.2807017543859649,12,357,2,4,5,33,0,1.0555555555555556,4,1.273870018804402,0
IND_00723,7,16,0.2909090909090909,15,371,3,4,5,43,0,1.0185185185185186,5,0.32214778887252116,0
IND_00724,6,9,0.14516129032258066,19,371,4,4,5,53,0,1.087719298245614,5,0.22443126149256581,0
IND_00725,7,11,0.1746031746031746,18,370,3,4,5,43,0,1.0862068965517242,5,1.550522751817865,0
IND_00726,7,17,0.288135593220339,17,364,3,4,5,43,0,1.0727272727272728,4,0.8419074983291623,0
IND_00727,7,14,0.3181818181818182,18,364,4,4,5,53,0,1.0731707317073171,4,0.4026379442264289,0
IND_00728,7,7,0.15217391304347827,13,366,2,4,5,33,0,1.069767441860465,4,0.19449193926634933,0
IND_00729,6,13,0.3023255813953488,12,364,3,4,5,43,0,1.1025641025641026,5,1.3889890705167898,0
IND_00730,7,5,0.10416666666666667,14,349,2,4,5,33,0,1.0212765957446808,5,0.44993728863707955,0
IND_00731,7,12,0.2857142857142857,14,335,4,4,5,53,0,1.135135135135135,5,0.07560627452609713,0
IND_00732,7,16,0.2857142857142857,17,348,3,4,5,43,0,1.0,5,0.23715044036685337,0
IND_00733,6,10,0.16129032258064516,14,362,4,4,5,53,0,1.0689655172413792,5,3.683476509239032,0
IND_00734,7,16,0.3333333333333333,20,349,4,4,5,53,0,1.0212765957446808,5,0.31972965808597836,0
IND_00735,7,13,0.22033898305084745,15,346,4,4,5,53,0,1.1346153846153846,5,0.7186109294811385,0
IND_00736,7,9,0.20930232558139536,14,354,4,4,5,53,0,1.162162162162162,5,0.4268276683883227,0
IND_00737,7,16,0.2909090909090909,8,362,3,4,5,43,0,1.0784313725490196,5,0.8766330274532266,0
IND_00738,7,19,0.30158730158730157,19,356,2,4,5,33,0,1.0327868852459017,5,1.002592175643711,0
IND_00739,7,6,0.09375,21,347,3,4,5,43,0,1.0666666666666667,5,0.2462999458524904,0
IND_00740,6,15,0.32608695652173914,18,351,3,4,5,43,0,1.15,5,0.31514844646070306,0
IND_00741,7,16,0.2711864406779661,12,349,2,4,5,33,0,1.0727272727272728,5,0.49776154266100425,0
IND_00742,7,10,0.1724137931034483,18,348,3,4,5,43,0,1.0740740740740742,5,3.8343920457950267,0
IND_00743,7,10,0.17543859649122806,16,367,3,4,5,43,0,1.0754716981132075,5,0.6208223205706949,0
IND_00744,7,11,0.22,14,361,3,4,5,43,0,1.0638297872340425,5,1.8497582117100577,0
IND_00745,7,12,0.24489795918367346,10,348,3,4,5,43,0,1.065217391304348,5,0.8109344532790035,0
IND_00746,7,14,0.3111111111111111,13,341,4,4,5,53,0,1.0975609756097562,5,0.7098622979779365,0
IND_00747,7,12,0.2553191489361702,11,356,3,4,5,43,0,1.0930232558139534,5,0.4106804115477819,0
IND_00748,7,17,0.29310344827586204,20,356,2,4,5,33,0,1.1153846153846154,4,3.951593563091314,1
IND_00749,7,15,0.2542372881355932,12,362,3,4,5,43,0,1.0350877192982457,5,0.7687120347501442,0
IND_00750,7,12,0.25,11,318,2,4,5,33,0,1.0909090909090908,5,1.7460691865042046,0
IND_00751,7,18,0.3333333333333333,18,361,3,4,5,43,0,1.0588235294117647,5,1.1513683965147912,0
IND_00752,7,19,0.3275862068965517,17,358,2,4,5,33,0,1.0740740740740742,5,0.7546623940414654,0
IND_00753,5,18,0.34615384615384615,14,359,3,4,5,43,0,1.0833333333333333,4,0.6593275628779358,0
IND_00754,7,19,0.3220338983050847,28,364,4,4,5,53,0,1.1132075471698113,5,1.5898493470288706,1
IND_00755,7,12,0.2222222222222222,18,359,3,4,5,43,0,1.08,5,1.8250476594590637,0
IND_00756,7,10,0.2702702702702703,14,329,3,4,5,43,0,1.121212121212121,5,0.652127227061635,0
IND_00757,7,17,0.3148148148148148,19,362,4,4,5,53,0,1.0588235294117647,5,1.3128117003424695,0
IND_00758,7,8,0.2,13,339,4,4,4,52,0,1.0526315789473684,5,1.1819106919550002,0
IND_00759,7,13,0.22033898305084745,19,332,2,4,5,33,0,1.0350877192982457,5,0.4469869644433534,0
IND_00760,6,15,0.30612244897959184,17,352,2,4,5,33,0,1.0425531914893618,5,0.25392670673845563,0
IND_00761,6,17,0.26153846153846155,13,345,3,4,5,43,0,1.0833333333333333,5,0.1941488507395549,1
IND_00762,7,9,0.16981132075471697,15,335,3,4,5,43,0,1.127659574468085,5,0.6494563337204143,1
IND_00763,7,9,0.16981132075471697,17,362,3,4,5,43,0,1.0816326530612246,5,0.8103845049816627,0
IND_00764,7,14,0.25,13,360,3,4,5,43,0,1.0980392156862746,5,4.423725756014389,0
IND_00765,7,11,0.19642857142857142,13,351,3,4,5,43,0,1.0980392156862746,5,0.3164490225460748,0
IND_00766,7,14,0.28,18,354,3,4,5,43,0,1.1111111111111112,4,0.7229026330969539,0
IND_00767,6,13,0.2765957446808511,13,367,2,4,5,33,0,1.0217391304347827,4,1.1459602902476658,0
IND_00768,7,15,0.2777777777777778,15,342,4,4,5,53,0,1.0588235294117647,4,0.22759352249876907,0
IND_00769,7,15,0.3125,13,335,4,4,5,53,0,1.0909090909090908,5,0.4983720107990289,0
IND_00770,6,9,0.19148936170212766,9,357,3,4,5,43,0,1.205128205128205,4,0.7463005785949486,0
IND_00771,6,19,0.3114754098360656,19,374,3,4,5,43,0,1.0892857142857142,5,1.0931495717356097,0
IND_00772,7,10,0.2222222222222222,16,358,2,4,5,33,0,1.0714285714285714,5,2.179162426116728,0
IND_00773,5,6,0.15,10,319,3,4,4,42,0,1.0,4,1.1960403994897475,0
IND_00774,7,11,0.21568627450980393,13,361,2,4,5,33,0,1.186046511627907,5,0.5713441034483712,1
IND_00775,7,23,0.3194444444444444,26,331,4,4,5,53,0,1.180327868852459,5,0.3281986849333951,1
IND_00776,7,14,0.25,12,361,3,4,5,43,0,1.0769230769230769,5,0.1948929559454121,0
IND_00777,6,14,0.30434782608695654,13,348,4,4,5,53,0,1.0454545454545454,5,0.39812149995269475,1
IND_00778,6,6,0.13953488372093023,11,355,3,4,5,43,0,1.162162162162162,3,3.6968451751330393,0
IND_00779,6,12,0.19672131147540983,16,353,4,4,5,53,0,1.0701754385964912,5,0.22334445027186667,0
IND_00780,7,11,0.22916666666666666,13,342,2,4,5,33,0,1.0,5,0.9211369834560936,0
IND_00781,7,10,0.24390243902439024,13,350,4,4,5,53,0,1.025,5,0.4561145474643216,0
IND_00782,7,13,0.19696969696969696,19,357,3,4,5,43,0,1.064516129032258,4,2.5706662663329043,0
IND_00783,7,9,0.18,17,356,2,4,5,33,0,1.1627906976744187,5,0.18175212184932962,0
IND_00784,6,14,0.28,9,363,2,4,5,33,0,1.0638297872340425,5,1.0719498994886214,0
IND_00785,7,13,0.29545454545454547,7,360,3,4,5,43,0,1.0476190476190477,5,0.8325707567747059,0
IND_00786,6,13,0.23214285714285715,17,369,3,4,5,43,0,1.0980392156862746,5,0.48319920660313626,0
IND_00787,7,10,0.2857142857142857,11,359,3,4,5,43,0,1.0294117647058822,4,2.4624314747511438,0
IND_00788,6,16,0.3333333333333333,16,349,3,4,5,43,0,1.0666666666666667,4,0.4834270839180511,0
IND_00789,6,13,0.2826086956521739,13,364,3,4,5,43,0,1.0222222222222221,5,0.5535341502034202,0
IND_00790,7,14,0.25925925925925924,16,364,3,4,5,43,0,1.1020408163265305,4,0.55391903007167,0
IND_00791,7,8,0.15384615384615385,12,353,2,4,5,33,0,1.04,4,0.3655615196117213,0
IND_00792,6,11,0.21568627450980393,16,360,4,4,5,53,0,1.0625,5,0.16476364640629163,0
IND_00793,7,9,0.15254237288135594,19,352,3,4,5,43,0,1.0350877192982457,5,3.776356541435233,0
IND_00794,7,10,0.20408163265306123,14,353,3,4,5,43,0,1.0425531914893618,5,0.4987766912263128,0
IND_00795,7,19,0.2923076923076923,16,369,2,4,5,33,0,1.0655737704918034,5,1.7253529508977348,0
IND_00796,7,10,0.23255813953488372,10,359,4,4,4,52,0,1.0238095238095237,4,0.5139970680583116,0
IND_00797,7,14,0.25,11,355,3,4,5,43,0,1.0566037735849056,5,0.1055589719663385,0
IND_00798,7,10,0.18867924528301888,13,358,4,4,5,53,0,1.0192307692307692,5,0.6821647879637946,0
IND_00799,7,8,0.1509433962264151,10,332,2,4,5,33,0,1.1041666666666667,5,0.9103574173768264,1
