customer_id,predicted_label,risk_score
SYNID0108935235,0,0.42108178
SYNID0108935408,0,0.6003011
SYNID0108936189,0,0.22805387
SYNID0108936232,0,0.35258588
SYNID0108936239,0,0.6964788
SYNID0108936892,0,0.6599011
SYNID0108936905,0,0.36622462
SYNID0108937070,0,0.22219999
SYNID0108937196,0,0.4446744
SYNID0108937282,0,0.15870108
SYNID0108937780,0,0.16997746
SYNID0108937915,0,0.33103827
SYNID0108938227,0,0.15464656
SYNID0108938423,0,0.6247283
SYNID0108938437,0,0.42900765
SYNID0108939184,0,0.42981654
SYNID0108939203,0,0.60432786
SYNID0108939417,1,0.9949903
SYNID0108939462,0,0.18355228
SYNID0108939936,0,0.1663856
SYNID0108940781,1,0.99952847
SYNID0108940860,0,0.58016527
SYNID0108941073,0,0.3886866
SYNID0108941206,0,0.26309797
SYNID0108941398,0,0.3268821
SYNID0108941516,0,0.18094243
SYNID0108942095,0,0.22467361
SYNID0108942458,0,0.34628928
SYNID0108942485,1,1.0
SYNID0108942578,0,0.19658473
SYNID0108943464,0,0.26512676
SYNID0108943891,0,0.60516244
SYNID0108943952,1,1.0
SYNID0108943953,0,0.53901523
SYNID0108944029,0,0.2632544
SYNID0108944293,1,0.96879727
SYNID0108944605,0,0.42135334
SYNID0108944670,0,0.19967182
SYNID0108944932,0,0.15170743
SYNID0108945307,0,0.4710496
SYNID0108945432,0,0.4484348
SYNID0108946281,0,0.31663546
SYNID0108946825,0,0.5931693
SYNID0108946948,0,0.1721289
SYNID0108947313,0,0.1666974
SYNID0108947383,0,0.17238103
SYNID0108947423,0,0.5024197
SYNID0108948580,0,0.32292053
SYNID0108948914,0,0.30724436
SYNID0108949177,0,0.19491321
SYNID0108949443,0,0.20159304
SYNID0108949668,0,0.51017946
SYNID0108949835,0,0.6149529
SYNID0108949852,1,0.99999994
SYNID0108949925,0,0.4760384
SYNID0108949946,0,0.27323112
SYNID0108949947,0,0.2527764
SYNID0108949982,0,0.37273315
SYNID0108950348,0,0.3663618
SYNID0108950512,0,0.6631856
SYNID0108950537,0,0.57251596
SYNID0108950681,0,0.6572416
SYNID0108950806,0,0.21060167
SYNID0108950828,0,0.18945159
SYNID0108950903,0,0.51465344
SYNID0108950951,0,0.44634435
SYNID0108951000,0,0.18090835
SYNID0108951083,0,0.16958576
SYNID0108951318,0,0.46237394
SYNID0108951434,0,0.4759399
SYNID0108951942,0,0.57825875
SYNID0108952003,0,0.5514547
SYNID0108952007,0,0.26483464
SYNID0108952020,0,0.18586
SYNID0108952512,0,0.7984274
SYNID0108952593,0,0.24897699
SYNID0108952698,0,0.24396114
SYNID0108952997,0,0.40665337
SYNID0108953043,0,0.49099052
SYNID0108953061,0,0.20715696
SYNID0108953122,0,0.651985
SYNID0108953999,0,0.30701455
SYNID0108954024,0,0.47098306
SYNID0108954187,0,0.56062937
SYNID0108954611,0,0.4860602
SYNID0108954742,0,0.44827092
SYNID0108954979,0,0.42331707
SYNID0108955235,0,0.20312211
SYNID0108955295,0,0.44157755
SYNID0108955444,0,0.68297243
SYNID0108955566,0,0.17420529
SYNID0108956546,0,0.4285155
SYNID0108956608,0,0.3688178
SYNID0108956616,0,0.62050474
SYNID0108956777,0,0.55114365
SYNID0108956953,0,0.5719701
SYNID0108956973,0,0.17801224
SYNID0108957123,0,0.7761853
SYNID0108957124,0,0.16406663
SYNID0108957577,1,0.9704002
SYNID0108957698,0,0.29804644
SYNID0108958094,0,0.18125118
SYNID0108958128,0,0.5076717
SYNID0108958246,0,0.46014577
SYNID0108958473,0,0.3446203
SYNID0108958554,0,0.3820356
SYNID0108958690,0,0.2684555
SYNID0108958714,0,0.29898897
SYNID0108959024,0,0.49302778
SYNID0108959031,0,0.65786076
SYNID0108959399,0,0.60063475
SYNID0108959425,1,1.0
SYNID0108959482,0,0.24113348
SYNID0108959646,0,0.4468474
SYNID0108959748,0,0.16628093
SYNID0108960711,0,0.5240235
SYNID0108960954,0,0.37742326
SYNID0108961000,0,0.6402094
SYNID0108961090,0,0.21177192
SYNID0108961219,0,0.627736
SYNID0108961599,0,0.48462632
SYNID0108961672,0,0.21669428
SYNID0108961700,0,0.30340132
SYNID0108962008,0,0.2393908
SYNID0108962182,0,0.47739702
SYNID0108962226,0,0.57593846
SYNID0108962374,0,0.70747507
SYNID0108962522,0,0.54368263
SYNID0108962674,0,0.5829988
SYNID0108962713,0,0.6932801
SYNID0108962959,0,0.64396423
SYNID0108962988,0,0.3685819
SYNID0108963066,0,0.4998793
SYNID0108963403,0,0.22501063
SYNID0108963534,0,0.30879074
SYNID0108963574,0,0.41528672
SYNID0108963641,0,0.44933254
SYNID0108963812,0,0.38987488
SYNID0108963899,0,0.31799564
SYNID0108964082,0,0.38531753
SYNID0108964334,0,0.5699719
SYNID0108964380,0,0.26987433
SYNID0108964588,0,0.40235052
SYNID0108964753,0,0.23682316
SYNID0108964848,0,0.69789594
SYNID0108964925,0,0.6394172
SYNID0108965001,0,0.47834748
SYNID0108965067,0,0.48437732
SYNID0108965248,0,0.16766402
SYNID0108965259,0,0.46535978
SYNID0108965473,1,0.88771695
SYNID0108965670,0,0.17414151
SYNID0108965707,0,0.3657317
SYNID0108966033,0,0.26392996
SYNID0108966464,0,0.46451023
SYNID0108966628,0,0.2585365
SYNID0108966731,0,0.67173314
SYNID0108966941,0,0.53728575
SYNID0108967381,0,0.1780159
SYNID0108967642,0,0.45580357
SYNID0108967738,0,0.2479117
SYNID0108967842,0,0.24679235
SYNID0108967943,0,0.37750074
SYNID0108968178,0,0.38466236
SYNID0108968205,0,0.33479327
SYNID0108968280,0,0.27642938
SYNID0108968301,0,0.3555322
SYNID0108968341,0,0.55062616
SYNID0108968418,0,0.41029125
SYNID0108968448,1,0.9999964
SYNID0108968591,1,0.97111803
SYNID0108968801,0,0.51591825
SYNID0108968841,0,0.16440749
SYNID0108968916,0,0.18995391
SYNID0108969429,0,0.28017318
SYNID0108969650,0,0.63306683
SYNID0108969688,0,0.36469045
SYNID0108969827,0,0.6609992
SYNID0108970408,0,0.37046456
SYNID0108970515,0,0.48401815
SYNID0108971058,0,0.3885599
SYNID0108971124,0,0.1631859
SYNID0108971270,0,0.6544902
SYNID0108971434,0,0.48020428
SYNID0108972022,0,0.4924444
SYNID0108972220,1,1.0
SYNID0108972379,0,0.6153834
SYNID0108972625,0,0.24504985
SYNID0108972704,0,0.25814223
SYNID0108972710,0,0.4198831
SYNID0108972793,0,0.30313638
SYNID0108972919,0,0.20680033
SYNID0108972983,1,0.92688495
SYNID0108973052,0,0.44148034
SYNID0108973516,0,0.4513191
SYNID0108973630,0,0.7995755
SYNID0108973758,0,0.34590754
SYNID0108973765,0,0.46205032
SYNID0108973796,0,0.32191867
SYNID0108973825,0,0.66993713
SYNID0108973869,0,0.68085647
SYNID0108973895,0,0.5308997
SYNID0108974005,0,0.328819
SYNID0108974246,0,0.4446321
SYNID0108974294,0,0.4136886
SYNID0108974383,0,0.22921534
SYNID0108974633,0,0.16403532
SYNID0108974716,0,0.55472386
SYNID0108974751,0,0.670294
SYNID0108974819,0,0.645634
SYNID0108974863,0,0.4693809
SYNID0108975247,0,0.1772381
SYNID0108975460,0,0.61071414
SYNID0108975537,0,0.19626571
SYNID0108975657,0,0.28685084
SYNID0108975915,0,0.5046371
SYNID0108976031,0,0.3762562
SYNID0108976156,0,0.27450153
SYNID0108976519,0,0.6535764
SYNID0108976765,0,0.21147887
SYNID0108977053,0,0.68163747
SYNID0108977520,0,0.33906412
SYNID0108977929,0,0.35872245
SYNID0108977947,0,0.47938275
SYNID0108978842,0,0.5147181
SYNID0108978881,0,0.38956627
SYNID0108979532,1,1.0
SYNID0108979670,0,0.4815842
SYNID0108979804,0,0.6033715
SYNID0108979954,0,0.38388452
SYNID0108979967,0,0.57328886
SYNID0108980118,0,0.54550576
SYNID0108980662,0,0.35066366
SYNID0108980926,0,0.5048479
SYNID0108981047,0,0.22919881
SYNID0108981133,0,0.15518418
SYNID0108981267,0,0.6557401
SYNID0108981607,0,0.17422763
SYNID0108982884,0,0.24477541
SYNID0108983392,0,0.24362858
SYNID0108984511,0,0.3071548
SYNID0108984657,0,0.57298356
SYNID0108984687,0,0.3902234
SYNID0108984883,0,0.5161613
SYNID0108984936,0,0.5426804
SYNID0108985169,0,0.36558777
SYNID0108985398,0,0.5453336
SYNID0108985411,0,0.17564903
SYNID0108985503,0,0.2194806
SYNID0108985566,0,0.24124421
SYNID0108985618,0,0.46300173
SYNID0108986195,0,0.31632006
SYNID0108986967,0,0.47851726
SYNID0108987076,0,0.3926712
SYNID0108987174,0,0.5417665
SYNID0108987341,0,0.508281
SYNID0108987481,0,0.73056126
SYNID0108987841,0,0.6576704
SYNID0108987938,0,0.25860184
SYNID0108987979,0,0.5725075
SYNID0108988066,1,0.95833457
SYNID0108988155,0,0.6424143
SYNID0108988247,0,0.18635738
SYNID0108988346,0,0.46902946
SYNID0108988827,0,0.17892256
SYNID0108989763,0,0.23662417
SYNID0108989877,0,0.60266227
SYNID0108990159,0,0.665412
SYNID0108990374,0,0.4847923
SYNID0108990693,0,0.40234533
SYNID0108991687,0,0.2937318
SYNID0108992269,0,0.43932557
SYNID0108992598,0,0.3188744
SYNID0108992867,0,0.20661043
SYNID0108993302,0,0.2659709
SYNID0108993914,0,0.42270625
SYNID0108994082,0,0.1673105
SYNID0108994123,1,0.96707696
SYNID0108994185,0,0.38708892
SYNID0108994388,0,0.24227072
SYNID0108994448,1,0.9998691
SYNID0108994818,0,0.4272281
SYNID0108994877,0,0.61918646
SYNID0108995137,0,0.3419764
SYNID0108995239,0,0.37621257
SYNID0108995757,0,0.24207027
SYNID0108995850,0,0.31689408
SYNID0108995854,0,0.653545
SYNID0108995886,0,0.23394197
SYNID0108995954,0,0.58994496
SYNID0108995958,0,0.18699062
SYNID0108995992,0,0.26172063
SYNID0108996018,0,0.7414784
SYNID0108996049,0,0.48658615
SYNID0108996542,0,0.5427985
SYNID0108996566,0,0.17446133
SYNID0108996669,0,0.3963699
SYNID0108996723,0,0.61689466
SYNID0108996733,0,0.55976737
SYNID0108996816,0,0.56339175
SYNID0108996903,0,0.31184
SYNID0108997690,0,0.35484543
SYNID0108997809,0,0.6548863
SYNID0108997813,0,0.15914886
SYNID0108997919,1,0.88124365
SYNID0108997944,0,0.5788914
SYNID0108997994,0,0.38528562
SYNID0108998136,0,0.38537803
SYNID0108998388,0,0.23860142
SYNID0108998430,0,0.63682145
SYNID0108998496,0,0.3277991
SYNID0108998578,0,0.6335266
SYNID0108998596,0,0.5213843
SYNID0108998639,0,0.6140823
SYNID0108998903,0,0.19577235
SYNID0108998985,0,0.6031074
SYNID0108998986,0,0.16769497
SYNID0108999089,0,0.21332702
SYNID0108999339,1,0.99993366
SYNID0108999369,0,0.33306322
SYNID0108999421,0,0.43054682
SYNID0108999500,0,0.44897565
SYNID0108999730,0,0.332474
SYNID0108999771,0,0.2374691
SYNID0109000117,0,0.29196528
SYNID0109000713,0,0.42122877
SYNID0109000727,0,0.38482666
SYNID0109000767,0,0.662804
SYNID0109001025,0,0.42889524
SYNID0109001068,0,0.24188259
SYNID0109001500,1,0.8897243
SYNID0109002187,0,0.21558304
SYNID0109002422,0,0.5514138
SYNID0109002616,0,0.27263018
SYNID0109003148,0,0.5074602
SYNID0109003286,0,0.36580715
SYNID0109003380,1,1.0
SYNID0109003414,0,0.26951924
SYNID0109003444,0,0.28334272
SYNID0109003894,0,0.42179385
SYNID0109004024,0,0.31024444
SYNID0109004485,0,0.66871196
SYNID0109004618,0,0.27018344
SYNID0109004650,0,0.16751903
SYNID0109004670,0,0.36349976
SYNID0109004987,0,0.49848756
SYNID0109004996,1,0.93630606
SYNID0109005046,0,0.15577969
SYNID0109005219,0,0.5677562
SYNID0109005671,0,0.558956
SYNID0109005690,0,0.5627785
SYNID0109005784,0,0.1898896
SYNID0109005853,0,0.23575145
SYNID0109005997,0,0.34557915
SYNID0109006106,0,0.60579455
SYNID0109006208,0,0.60403466
SYNID0109006407,0,0.20716916
SYNID0109006511,0,0.69055426
SYNID0109006560,0,0.5395467
SYNID0109006582,0,0.26284817
SYNID0109006915,0,0.25769404
SYNID0109007147,0,0.24312584
SYNID0109007191,0,0.49211463
SYNID0109007239,0,0.69659454
SYNID0109007430,0,0.17637692
SYNID0109007439,0,0.22990495
SYNID0109007567,0,0.3057348
SYNID0109007572,0,0.16490322
SYNID0109007812,0,0.38715175
SYNID0109007952,0,0.4229294
SYNID0109007961,0,0.40589252
SYNID0109008151,0,0.34086633
SYNID0109008165,0,0.21561696
SYNID0109008300,0,0.68904215
SYNID0109008377,0,0.2389619
SYNID0109008535,0,0.3687743
SYNID0109008920,0,0.16727039
SYNID0109009055,0,0.46251893
SYNID0109009393,0,0.27524924
SYNID0109009534,0,0.17687552
SYNID0109009671,0,0.2899771
SYNID0109010170,0,0.60022527
SYNID0109010440,0,0.5820241
SYNID0109010672,0,0.19037502
SYNID0109011022,0,0.41337
SYNID0109011186,0,0.42708695
SYNID0109011225,0,0.6174381
SYNID0109011327,1,0.9787232
SYNID0109011360,0,0.46240953
SYNID0109011738,0,0.5663061
SYNID0109011809,0,0.43328857
SYNID0109011946,0,0.22333756
SYNID0109012385,0,0.22235711
SYNID0109012494,0,0.61397374
SYNID0109012498,0,0.6802017
SYNID0109012992,0,0.532105
SYNID0109013016,0,0.24913059
SYNID0109013051,0,0.46045294
SYNID0109013251,0,0.27684644
SYNID0109013374,0,0.15262584
SYNID0109013421,0,0.6330185
SYNID0109013774,0,0.18814261
SYNID0109013906,0,0.18871678
SYNID0109014029,0,0.428481
SYNID0109014083,0,0.32553932
SYNID0109014474,0,0.7295829
SYNID0109014476,0,0.19493933
SYNID0109014598,0,0.20243612
SYNID0109014606,0,0.6162335
SYNID0109014844,0,0.2012927
SYNID0109015075,0,0.41809484
SYNID0109015398,0,0.64857084
SYNID0109015545,0,0.70934814
SYNID0109016383,0,0.4870007
SYNID0109016482,0,0.41999835
SYNID0109016828,0,0.3348206
SYNID0109016881,0,0.21556184
SYNID0109017248,0,0.57801634
SYNID0109018203,0,0.24836493
SYNID0109018360,1,0.9807384
SYNID0109018393,0,0.31245518
SYNID0109019125,0,0.6506719
SYNID0109019206,0,0.4439101
SYNID0109019276,0,0.20353241
SYNID0109019297,0,0.6219279
SYNID0109019333,1,0.97674435
SYNID0109020068,0,0.24316624
SYNID0109020128,0,0.6521144
SYNID0109020284,0,0.26181805
SYNID0109020321,0,0.5172636
SYNID0109020804,0,0.39082083
SYNID0109021083,0,0.4389424
SYNID0109021098,0,0.42304653
SYNID0109021113,0,0.563714
SYNID0109021142,1,1.0
SYNID0109021465,0,0.58012825
SYNID0109021530,0,0.5760284
SYNID0109021852,0,0.18870498
SYNID0109022110,0,0.5344973
SYNID0109022239,0,0.65548146
SYNID0109022455,0,0.30334568
SYNID0109022461,0,0.46441445
SYNID0109022751,0,0.45837626
SYNID0109023034,0,0.45518157
SYNID0109023072,0,0.5329767
SYNID0109023195,0,0.29036093
SYNID0109023452,0,0.53427625
SYNID0109023622,0,0.48477086
SYNID0109023702,0,0.23823026
SYNID0109023728,0,0.15315832
SYNID0109023896,0,0.23443952
SYNID0109024045,0,0.20916562
SYNID0109024207,1,0.99999726
SYNID0109024812,1,1.0
SYNID0109024967,0,0.72443473
SYNID0109025130,0,0.5401668
SYNID0109025263,0,0.33674556
SYNID0109025381,0,0.23472838
SYNID0109025386,0,0.20652862
SYNID0109025552,0,0.20081937
SYNID0109025722,0,0.27198166
SYNID0109025916,0,0.23424795
SYNID0109026119,0,0.18327507
SYNID0109026272,0,0.33671853
SYNID0109026304,0,0.26362115
SYNID0109026331,0,0.47732168
SYNID0109026837,0,0.4680608
SYNID0109027084,0,0.5493144
SYNID0109027507,0,0.17232467
SYNID0109027598,0,0.29801208
SYNID0109027631,0,0.22114523
SYNID0109027649,0,0.19355497
SYNID0109028028,0,0.2373443
SYNID0109028175,0,0.62941694
SYNID0109028195,0,0.30859032
SYNID0109028214,0,0.50719476
SYNID0109028972,0,0.42182174
SYNID0109029169,0,0.47182205
SYNID0109029402,0,0.3457618
SYNID0109029465,0,0.29171893
SYNID0109029678,0,0.38387585
SYNID0109029701,0,0.25873342
SYNID0109029811,0,0.21490675
SYNID0109030070,0,0.15737946
SYNID0109030705,0,0.62582916
SYNID0109030833,0,0.40272993
SYNID0109030887,1,0.8896647
SYNID0109031093,0,0.36424717
SYNID0109031457,0,0.31081766
SYNID0109031485,0,0.53319436
SYNID0109031720,0,0.4889999
SYNID0109031988,0,0.514566
SYNID0109032021,0,0.41561997
SYNID0109032208,0,0.34669167
SYNID0109032395,0,0.36315975
SYNID0109032447,0,0.24368893
SYNID0109032712,0,0.6424678
SYNID0109032921,0,0.64788014
SYNID0109033008,0,0.35089594
SYNID0109033170,0,0.16886786
SYNID0109033235,0,0.2960764
SYNID0109033489,0,0.41507876
SYNID0109034003,0,0.18514106
SYNID0109034013,0,0.67521226
SYNID0109034246,0,0.7209966
SYNID0109034592,0,0.42691952
SYNID0109034775,0,0.18263876
SYNID0109034912,0,0.20837568
SYNID0109035030,0,0.21385224
SYNID0109035581,1,0.9986152
SYNID0109035812,0,0.36761642
SYNID0109035825,0,0.21382767
SYNID0109035837,0,0.58688116
SYNID0109036434,0,0.30607548
SYNID0109036450,1,1.0
SYNID0109036747,0,0.3912614
SYNID0109036967,0,0.4688856
SYNID0109037062,0,0.27218816
SYNID0109037063,0,0.15995076
SYNID0109037326,0,0.15865272
SYNID0109037894,0,0.1829924
SYNID0109038210,0,0.48662028
SYNID0109038218,0,0.5417831
SYNID0109038400,0,0.5707719
SYNID0109038531,0,0.60672545
SYNID0109038677,0,0.3350361
SYNID0109038833,0,0.32005507
SYNID0109038865,0,0.22666936
SYNID0109039079,0,0.4135922
SYNID0109039430,0,0.41587663
SYNID0109039585,0,0.21214868
SYNID0109039660,0,0.5402984
SYNID0109039751,0,0.5265709
SYNID0109040012,0,0.68101937
SYNID0109040197,0,0.3607586
SYNID0109040408,0,0.6164433
SYNID0109040868,0,0.3978759
SYNID0109040912,0,0.4418621
SYNID0109041031,0,0.38937598
SYNID0109041268,0,0.60864204
SYNID0109041600,0,0.18214685
SYNID0109041752,0,0.2280276
SYNID0109041843,1,1.0
SYNID0109042006,0,0.45287353
SYNID0109042016,0,0.34636983
SYNID0109042615,0,0.35470566
SYNID0109042789,0,0.63839215
SYNID0109042808,0,0.21269836
SYNID0109043072,0,0.44404805
SYNID0109043276,0,0.75145745
SYNID0109043284,0,0.17229758
SYNID0109043416,0,0.55398875
SYNID0109043472,0,0.24416909
SYNID0109043523,0,0.6389473
SYNID0109043552,0,0.6979347
SYNID0109043773,0,0.6606135
SYNID0109044043,0,0.26819366
SYNID0109044577,0,0.39745498
SYNID0109044657,0,0.6093893
SYNID0109044727,0,0.38452497
SYNID0109044922,0,0.49753273
SYNID0109045113,0,0.17983933
SYNID0109045205,0,0.26485306
SYNID0109045690,0,0.5930718
SYNID0109045758,0,0.39978242
SYNID0109045804,0,0.17197767
SYNID0109046045,0,0.22802304
SYNID0109047041,0,0.16875419
SYNID0109047147,0,0.38673407
SYNID0109048235,0,0.5700263
SYNID0109048335,0,0.6321793
SYNID0109048407,0,0.49350798
SYNID0109048535,0,0.17699082
SYNID0109048572,0,0.4087327
SYNID0109048777,0,0.2422848
SYNID0109048819,0,0.18051237
SYNID0109048959,0,0.15276532
SYNID0109048974,0,0.4274675
SYNID0109048994,0,0.21232098
SYNID0109049070,0,0.17332016
SYNID0109049080,0,0.57698417
SYNID0109049331,0,0.28594843
SYNID0109049454,0,0.4077705
SYNID0109050131,0,0.18990001
SYNID0109050133,0,0.75874853
SYNID0109050352,0,0.4475769
SYNID0109050444,0,0.37648645
SYNID0109050686,0,0.54312444
SYNID0109050700,0,0.23231164
SYNID0109050780,0,0.6530372
SYNID0109050842,0,0.4085566
SYNID0109051269,0,0.29816356
SYNID0109051685,0,0.36125335
SYNID0109052079,0,0.3917862
SYNID0109052083,1,0.9783794
SYNID0109052368,0,0.36906457
SYNID0109052526,0,0.2410017
SYNID0109052612,0,0.6541683
SYNID0109052678,0,0.5048522
SYNID0109052706,0,0.51290125
SYNID0109052895,1,0.90423286
SYNID0109052933,0,0.4211294
SYNID0109053387,0,0.4585621
SYNID0109053396,0,0.42630225
SYNID0109053598,0,0.43467292
SYNID0109054053,0,0.19820356
SYNID0109054241,0,0.3601266
SYNID0109054292,0,0.6080039
SYNID0109054413,0,0.456378
SYNID0109054471,0,0.6332306
SYNID0109054559,0,0.6230181
SYNID0109054888,0,0.3615919
SYNID0109055390,0,0.63476104
SYNID0109055504,0,0.5294358
SYNID0109055589,0,0.43768528
SYNID0109055635,0,0.21947816
SYNID0109055833,0,0.25164253
SYNID0109055998,0,0.67757064
SYNID0109056624,0,0.64332193
SYNID0109056649,0,0.22725464
SYNID0109056947,0,0.5286295
SYNID0109057038,0,0.49269423
SYNID0109057309,0,0.328375
SYNID0109057453,0,0.44162127
SYNID0109057509,0,0.21716414
SYNID0109057516,0,0.16876556
SYNID0109057617,0,0.48277512
SYNID0109057873,0,0.50688916
SYNID0109057939,1,1.0
SYNID0109057952,0,0.54938596
SYNID0109058149,0,0.7657089
SYNID0109058371,0,0.6763836
SYNID0109058375,0,0.56668574
SYNID0109058402,0,0.3641341
SYNID0109058507,0,0.5737476
SYNID0109058617,0,0.18721044
SYNID0109058809,0,0.43935138
SYNID0109058923,0,0.6509152
SYNID0109058953,0,0.32040673
SYNID0109059196,0,0.19655441
SYNID0109059232,0,0.23813663
SYNID0109059268,0,0.4637969
SYNID0109059448,0,0.6997243
SYNID0109059533,0,0.71013594
SYNID0109059894,0,0.6404191
SYNID0109060057,0,0.28888386
SYNID0109060500,0,0.23099583
SYNID0109060715,0,0.18160567
SYNID0109060911,0,0.57442385
SYNID0109060912,0,0.37225085
SYNID0109061209,0,0.32672578
SYNID0109061339,0,0.18848538
SYNID0109061970,0,0.35854998
SYNID0109062219,0,0.49585742
SYNID0109062440,1,0.99559027
SYNID0109063320,0,0.48168257
SYNID0109063793,0,0.6714002
SYNID0109063923,0,0.25943953
SYNID0109064743,0,0.2541214
SYNID0109065409,0,0.49885845
SYNID0109065597,0,0.50505835
SYNID0109065738,0,0.65702134
SYNID0109065760,0,0.7252038
SYNID0109066084,1,0.9905616
SYNID0109066090,0,0.19040638
SYNID0109066182,0,0.47508353
SYNID0109066510,0,0.47677484
SYNID0109066523,1,1.0
SYNID0109066645,0,0.36972013
SYNID0109066724,1,0.9382321
SYNID0109066822,0,0.8548152
SYNID0109066863,0,0.65288025
SYNID0109066934,0,0.53414905
SYNID0109067123,1,1.0
SYNID0109067137,0,0.67440504
SYNID0109067189,0,0.2880919
SYNID0109067207,0,0.19835074
SYNID0109067287,0,0.3263474
SYNID0109067768,0,0.43501416
SYNID0109068474,0,0.16087086
SYNID0109068778,0,0.3774825
SYNID0109068805,0,0.4517337
SYNID0109068844,0,0.46519774
SYNID0109069010,0,0.35867214
SYNID0109069426,0,0.60567164
SYNID0109069763,0,0.32345545
SYNID0109069921,0,0.22697295
SYNID0109070356,0,0.54554206
SYNID0109070767,0,0.47286588
SYNID0109070892,0,0.59896195
SYNID0109071147,0,0.5245944
SYNID0109071343,0,0.49089617
SYNID0109071349,0,0.43275627
SYNID0109071366,0,0.23916517
SYNID0109071622,0,0.31817245
SYNID0109071687,0,0.36011732
SYNID0109071703,0,0.46218896
SYNID0109071872,0,0.5870598
SYNID0109071940,0,0.8327321
SYNID0109072072,0,0.57608855
SYNID0109072380,1,0.9996483
SYNID0109072439,0,0.5064391
SYNID0109072488,0,0.4701085
SYNID0109072561,0,0.45907396
SYNID0109072937,0,0.27639458
SYNID0109073675,0,0.638636
SYNID0109073707,0,0.2148775
SYNID0109074003,0,0.17465049
SYNID0109074160,0,0.19599326
SYNID0109074206,0,0.64270407
SYNID0109074210,1,0.99995625
SYNID0109074319,0,0.28051507
SYNID0109074513,0,0.5796228
SYNID0109074519,0,0.5343314
SYNID0109074764,0,0.6606741
SYNID0109074903,0,0.21752632
SYNID0109075215,0,0.47853383
SYNID0109075609,0,0.4168906
SYNID0109075637,0,0.574191
SYNID0109075860,0,0.5929587
SYNID0109076091,0,0.7688403
SYNID0109076264,0,0.30155608
SYNID0109076298,0,0.5089446
SYNID0109076408,0,0.7115686
SYNID0109076473,0,0.25814193
SYNID0109076560,0,0.35097748
SYNID0109076586,0,0.5744809
SYNID0109076620,0,0.25200838
SYNID0109077046,1,1.0
SYNID0109077062,0,0.6423655
SYNID0109077570,0,0.3543559
SYNID0109077804,0,0.5141472
SYNID0109077808,0,0.16991012
SYNID0109078106,0,0.60890496
SYNID0109078111,0,0.3863935
SYNID0109078876,0,0.3609881
SYNID0109079176,0,0.6558072
SYNID0109079532,0,0.6475081
SYNID0109079547,0,0.51919127
SYNID0109079706,0,0.3625446
SYNID0109079990,0,0.69988066
SYNID0109080039,0,0.24918775
SYNID0109080191,0,0.17805384
SYNID0109080357,0,0.43345425
SYNID0109080492,0,0.60153776
SYNID0109080502,0,0.24820809
SYNID0109080585,0,0.20196694
SYNID0109080779,0,0.21549346
SYNID0109080970,0,0.33090633
SYNID0109081195,0,0.6837994
SYNID0109081216,0,0.15902567
SYNID0109081812,0,0.16014838
SYNID0109081933,0,0.32055557
SYNID0109082061,0,0.69250304
SYNID0109082433,0,0.19245872
SYNID0109082668,0,0.17266561
SYNID0109082898,0,0.51629305
SYNID0109083160,0,0.39524612
SYNID0109083503,0,0.20216605
SYNID0109083646,0,0.2584255
SYNID0109083839,0,0.28186882
SYNID0109083937,0,0.300657
SYNID0109083965,0,0.6190498
SYNID0109083969,0,0.47976536
SYNID0109084032,0,0.53606427
SYNID0109084096,0,0.3023153
SYNID0109084112,0,0.7555556
SYNID0109084201,0,0.29775232
SYNID0109084274,0,0.30416113
SYNID0109084330,1,0.9975354
SYNID0109084336,0,0.33730787
SYNID0109084568,0,0.39003268
SYNID0109084799,0,0.48252183
SYNID0109084879,0,0.4079003
SYNID0109084987,0,0.37561327
SYNID0109085036,0,0.18266183
SYNID0109085064,0,0.2307631
SYNID0109085332,0,0.42204943
SYNID0109085355,0,0.5345504
SYNID0109085572,0,0.49990618
SYNID0109085613,0,0.33181557
SYNID0109085904,1,1.0
SYNID0109086062,0,0.8326062
SYNID0109086275,1,0.97125465
SYNID0109086826,0,0.26179376
SYNID0109086960,0,0.15572998
SYNID0109086964,0,0.5268801
SYNID0109087034,0,0.5328432
SYNID0109087042,0,0.34559953
SYNID0109087294,0,0.38459063
SYNID0109087535,0,0.32916698
SYNID0109088174,0,0.27849057
SYNID0109088285,0,0.27003098
SYNID0109088366,0,0.68945765
SYNID0109088623,0,0.36552137
SYNID0109088718,0,0.39070138
SYNID0109088850,0,0.40172794
SYNID0109089408,0,0.68538827
SYNID0109089570,1,0.9999728
SYNID0109089658,0,0.46823362
SYNID0109089696,0,0.23368
SYNID0109089711,1,0.87416196
SYNID0109089922,0,0.44271404
SYNID0109090258,0,0.53622884
SYNID0109090280,0,0.19918405
SYNID0109090330,1,0.87584305
SYNID0109090344,0,0.21304792
SYNID0109090384,0,0.68321496
SYNID0109090878,0,0.5935971
SYNID0109091038,0,0.61879367
SYNID0109091625,0,0.34110206
SYNID0109091672,0,0.42165214
SYNID0109091754,0,0.5913797
SYNID0109091826,0,0.17180268
SYNID0109092016,1,0.9999955
SYNID0109092218,0,0.19860572
SYNID0109092265,0,0.3137065
SYNID0109092480,0,0.5827691
SYNID0109092509,0,0.37102476
SYNID0109092996,0,0.4888238
SYNID0109093066,0,0.32002285
SYNID0109093142,0,0.4461824
SYNID0109093164,1,0.9999534
SYNID0109093299,0,0.8265177
SYNID0109093419,0,0.27668974
